sumsqerrphi,sumsqerrN,pbesti_1,pbesti_2,pbesti_3,pbesti_4,pbesti_5,pbesti_6,CCC_phi,CCC_N,lambdavec
3.06658987592757,14397.9522632332,0.799930609549279,0.0254520697178239,0.0560499585355876,0.190691194645694,0.0477042909986179,0.189888082652207,0.938585027385838,0.89749772735109,0.525525525525526
4.21356168198661,14218.4804853866,0.799663003632893,0.0254595836673621,0.0568252026790402,0.189046850607621,0.0473580833794286,0.190715959923864,0.918836006803568,0.89916746519926,0.473473473473473
3.04775871805757,14401.2404153141,0.799935382249568,0.0254519279958657,0.0560358606154102,0.190721090434519,0.0477105072531016,0.189873487338172,0.938920403494074,0.897466690260733,0.526526526526527
4.23928161149763,14214.8489289651,0.799657306863869,0.0254597459791189,0.0568410629836895,0.189013179765414,0.0473509436131423,0.190733263088957,0.918407335021893,0.899200636583554,0.472472472472472
3.02903469130255,14404.5230034102,0.799940073434854,0.0254518179901793,0.0560217540937181,0.190750636199535,0.0477168868369138,0.189857906302348,0.939254200535137,0.897435531028417,0.527527527527528
3.01039117295656,14407.8046272492,0.799944937431134,0.0254516880379953,0.0560077007308577,0.190780261195018,0.047723124135375,0.189842873547948,0.939587048184334,0.897404404948963,0.528528528528528
4.26515213266885,14211.2107578259,0.799651647643284,0.0254599080472337,0.0568568410906641,0.188979401282956,0.0473438993189093,0.190749893233989,0.917976826676599,0.899233895630088,0.471471471471471
2.9918397487948,14411.0831948389,0.799949460134259,0.0254515633514534,0.0559936598789037,0.190809918283673,0.0477293789220398,0.189828044309024,0.939918414525975,0.897373329226228,0.529529529529529
4.29114126581692,14207.5705532664,0.799646031048683,0.0254600741780417,0.0568727807214042,0.188945594487681,0.047336719772639,0.190767328643898,0.917545066958809,0.899267065831681,0.47047047047047
4.31730933517796,14203.9199726075,0.799640421595384,0.0254602378909484,0.056888614993096,0.188911683946892,0.0473296560874729,0.190784031056601,0.917110923788226,0.899300401850308,0.469469469469469
2.9734152094812,14414.3524549795,0.799954033765159,0.0254514477602647,0.0559796957643173,0.190839380136836,0.0477356181305506,0.189813165768221,0.940247906738344,0.897342244001539,0.530530530530531
4.343640808516,14200.261325857,0.799634726797005,0.025460399587415,0.0569045218669994,0.188877644218005,0.0473225240572277,0.190800859602716,0.916674578762884,0.899333753009176,0.468468468468468
2.95510078050664,14417.6152607219,0.799958908063942,0.025451321233799,0.055965658906593,0.190868768788999,0.0477418982350624,0.189797729507864,0.940576107170363,0.897311269010784,0.531531531531532
4.37016420442116,14196.5908029089,0.799629079215806,0.0254605741991996,0.0569204926032708,0.188843467308686,0.047315417674224,0.19081774669155,0.916235764514357,0.899367165705971,0.467467467467467
2.93691429930291,14420.8683085305,0.799963417970376,0.0254511836975013,0.0559517160256481,0.190898268893214,0.0477480503157973,0.189783269422265,0.940902001025147,0.897280462610955,0.532532532532533
2.91879451438626,14424.1224744131,0.799968002489081,0.0254510735019199,0.0559377837965468,0.19092749525332,0.0477543166582249,0.189768047790264,0.94122723172302,0.897249456286255,0.533533533533533
4.3968182146171,14192.9170117991,0.799623300215103,0.0254607325791743,0.056936587662659,0.188809441487654,0.0473081189560242,0.190835821183928,0.915795243678335,0.899400644094969,0.466466466466466
4.4236380401451,14189.2352009474,0.799617542415714,0.0254609159273354,0.0569525764125564,0.188774938705422,0.0473010536686633,0.190852006145444,0.915352738035273,0.899434032382224,0.465465465465465
2.90076389704042,14427.3736835134,0.799972767008125,0.0254509514146232,0.0559238857421525,0.190956765504445,0.0477605026473757,0.189753185647087,0.941551330827904,0.897218501387114,0.534534534534535
4.45061814808932,14185.54625399,0.79961176270348,0.0254610884963023,0.0569686839064533,0.188740528835439,0.0472938393929345,0.190869182407163,0.914908254358052,0.899467516881778,0.464464464464464
2.88284756634898,14430.6173148653,0.79997726788733,0.0254508272689201,0.0559099461880277,0.190985979606037,0.0477667325333891,0.189738044557128,0.941873527435018,0.897187662460529,0.535535535535536
4.47782245715097,14181.8416018334,0.799606069066272,0.0254612520950587,0.0569847785928632,0.188706065176596,0.0472866324197125,0.190886321961636,0.914460748334021,0.89950123188134,0.463463463463463
2.86504037815109,14433.8541851206,0.799982003178729,0.0254507208942039,0.0558962160502858,0.19101505088124,0.0477728572085849,0.189723643962035,0.942194352540158,0.897156714721206,0.536536536536537
4.50513430393877,14178.1372572323,0.79960021472261,0.0254614266643266,0.0570009350871713,0.188671487987766,0.0472794075624159,0.190903521040919,0.914011851494916,0.899534825297813,0.462462462462462
2.8472756491292,14437.0963789161,0.799986488244455,0.0254505845049094,0.0558821509014725,0.191044205928117,0.0477791544085275,0.18970774140879,0.942514498726,0.897125933621465,0.537537537537538
2.82971709123376,14440.3138724527,0.799991071603694,0.0254504695492413,0.055868540337094,0.191073239982721,0.0477851640055127,0.189694063148463,0.942831471807972,0.897095212334148,0.538538538538539
4.5326089850434,14174.4257941014,0.799594453116312,0.0254616073612193,0.0570171759448279,0.188636780267719,0.0472721480722125,0.190920813855292,0.913561282085732,0.899568403242232,0.461461461461461
4.55923518540628,14170.8433751519,0.799589580351666,0.0254605269584326,0.0570228783360401,0.188610707327222,0.0472692920992085,0.190906606570952,0.913125309076287,0.899611539708868,0.46046046046046
2.81217644186819,14443.5410452541,0.799995699291094,0.0254503514718117,0.0558547417069968,0.191102259623029,0.0477913219465372,0.18967930644528,0.943148469490881,0.89706442301579,0.53953953953954
4.58811357877511,14166.9730590736,0.799582750885995,0.0254619538143474,0.0570496981582486,0.188567171178586,0.0472575783399029,0.190955478077591,0.912652660946128,0.899635899921648,0.459459459459459
2.79476424615808,14446.7575249184,0.800000205059832,0.0254502390777286,0.0558410369084387,0.191131087895069,0.047797430971737,0.189664624037565,0.943463373925007,0.897033644823588,0.540540540540541
4.6160871045339,14163.2396013703,0.799576821990902,0.0254621379259632,0.0570660030389807,0.188532204846487,0.0472503144236488,0.190972673478723,0.912195690726963,0.899669626891351,0.458458458458458
2.77742097727287,14449.9742163405,0.800004729330764,0.0254501242450901,0.0558273093264835,0.191159960971804,0.0478035520607124,0.189649977713705,0.943777369662621,0.897002891970936,0.541541541541542
4.64430063643135,14159.4892625863,0.799571059029963,0.0254623057511165,0.0570826195311194,0.188497286594978,0.0472427042121191,0.190991897588164,0.911735514307742,0.899703477153412,0.457457457457457
2.76022152314152,14453.1771201115,0.800009132158405,0.0254500218290699,0.0558136442221197,0.191188595106423,0.0478096980656517,0.18963507742843,0.944089112845686,0.896972191970459,0.542542542542543
2.74310412163636,14456.3776118892,0.800013674217094,0.0254498927077999,0.0557999418573173,0.191217359445294,0.0478157633215694,0.189620415272109,0.944399748305244,0.896941633847774,0.543543543543544
4.67265132088816,14155.7358679368,0.799564933148589,0.0254624936511372,0.0570988006464445,0.188461947061689,0.0472356177422808,0.19100757969506,0.911273601943646,0.899737381461081,0.456456456456456
4.70123073659122,14151.9674367796,0.799559061018122,0.0254626613257569,0.0571151604391283,0.188426660428835,0.0472282953155467,0.191024583815068,0.910808754353096,0.899771458912624,0.455455455455455
2.72603541373052,14459.5819097877,0.800018247305963,0.0254497753894604,0.0557861860311201,0.191246138320277,0.0478219300515258,0.18960551668553,0.944709818083103,0.896911029665902,0.544544544544545
4.7298864326405,14148.2041637498,0.799553096885114,0.0254628572577629,0.0571317369041055,0.188391374794098,0.047220884467526,0.191042651814267,0.91034354896679,0.899805291960241,0.454454454454454
2.70911932884789,14462.7704028317,0.800022724503704,0.0254496490689419,0.0557726061486421,0.191274736849468,0.0478279129656109,0.189591132522571,0.94501752009826,0.896880497341576,0.545545545545546
4.75881954856946,14144.4197643054,0.79954695413422,0.0254630350243289,0.0571482154205877,0.188355918790406,0.0472135259225305,0.191059964795803,0.909874253925702,0.899839444296204,0.453453453453453
2.69224722806485,14465.9634725688,0.800027145214,0.0254495381001804,0.0557589904931698,0.191303358222208,0.0478339926048405,0.189576641528687,0.945324634224069,0.896849897137744,0.546546546546547
4.78785288607366,14140.6375635205,0.799541200170784,0.0254632071909269,0.0571648054675613,0.188320482534488,0.0472060298706784,0.191077945451519,0.909404420100883,0.899873494564422,0.452452452452452
2.67554333607908,14469.1374942527,0.800031558422768,0.0254494411034446,0.05574544061378,0.191331635600669,0.0478401125714158,0.18956165429699,0.94562909383796,0.89681937874476,0.547547547547548
2.65886243547539,14472.3199698878,0.800035996814967,0.0254493310304115,0.0557318643195954,0.191360023022041,0.0478461778680701,0.189546812301311,0.945933442791091,0.896788793475799,0.548548548548549
4.81714097464752,14136.8375592234,0.799535012849822,0.0254633949066856,0.0571814960260324,0.188284792972872,0.0471985365528603,0.191095940469342,0.908930661558668,0.899907623682476,0.451451451451451
4.84654306814319,14133.0381505009,0.79952903783838,0.0254635817099925,0.0571981147951137,0.188249113972359,0.0471911171160882,0.191113551653763,0.908456212687723,0.899941775794834,0.45045045045045
2.64228603405524,14475.4953294841,0.800040395405809,0.0254492007001918,0.0557183003639922,0.191388646367271,0.0478521560971198,0.189532819412893,0.946236109912968,0.896758450874583,0.54954954954955
4.87618075862416,14129.2237462843,0.799523002473098,0.0254637541796716,0.057214770173108,0.188213323661318,0.0471836233802819,0.191131230395828,0.907978564464762,0.899976096022925,0.449449449449449
2.62584117081678,14478.6582475573,0.800044896370662,0.0254491050819591,0.0557049422416477,0.191416821931756,0.047858117725636,0.18951870384213,0.946536874740898,0.896727926016312,0.550550550550551
4.90600563359441,14125.4007542939,0.799516895660815,0.0254639493406442,0.057231516037957,0.188177315062777,0.047176162702219,0.191148851020939,0.90749858687168,0.900010356643086,0.448448448448448
2.60943294361791,14481.8269088912,0.80004920536524,0.0254489829412131,0.055691370615366,0.191445170570129,0.0478641507257199,0.189503971421206,0.946837087401047,0.896697533698039,0.551551551551552
4.93596594074685,14121.5759058009,0.799510913491703,0.0254641328417398,0.0572481931787986,0.188141258924079,0.0471687172507898,0.191166050306178,0.907017180901242,0.900044657387649,0.447447447447447
2.5931237027616,14484.9892419698,0.800053619690286,0.0254488642388783,0.0556780000137884,0.191473606627426,0.0478700215188246,0.189490600894396,0.947135912903408,0.896667164670874,0.552552552552553
2.57693438314494,14488.1410574549,0.80005799703456,0.0254487608596524,0.0556644637728245,0.191501602341531,0.0478761440800749,0.189475189790583,0.947432868842537,0.89663681678764,0.553553553553554
4.9661708506623,14117.7354039272,0.79950470052431,0.0254643283904745,0.0572651445105186,0.188105164149,0.0471610940458016,0.191184732295003,0.906532543170309,0.900079016649143,0.446446446446446
4.99658282293813,14113.884216455,0.799498564591895,0.0254645153440033,0.057282014112363,0.188068882394375,0.0471535305000096,0.191202595652816,0.906045303503879,0.900113492968697,0.445445445445445
2.56080461871085,14491.2940237359,0.800062406816677,0.0254486506869742,0.0556510318352763,0.191529714438468,0.0478821298269949,0.189460694629838,0.947729013618796,0.896606445911812,0.554554554554555
5.02716918757235,14110.0266189422,0.799492321042967,0.0254647401577376,0.0572990945816867,0.188032333307275,0.0471459482332323,0.191220836865255,0.905556102081742,0.900147767152917,0.444444444444444
2.54482553351514,14494.4302062038,0.800066671826895,0.0254485161789168,0.0556375978047192,0.191557890041269,0.0478880434704588,0.189446505328047,0.948022665284731,0.896576406054447,0.555555555555556
5.05797367085156,14106.1572416575,0.799486034381736,0.0254649021035843,0.0573159095784481,0.187996073808685,0.0471383620623255,0.191238734941762,0.905063918110566,0.900182580990625,0.443443443443443
2.52885088414365,14497.5782503211,0.800071186850315,0.0254484295006106,0.0556242115668611,0.191585779886367,0.0478941037407055,0.189431704335292,0.948316619618233,0.896545935674513,0.556556556556557
5.08886296442533,14102.2929053797,0.799479944135292,0.0254650965723744,0.0573328777113923,0.187959553730102,0.0471307656796653,0.191256609252809,0.904571568213429,0.90021704455638,0.442442442442442
2.51296406542205,14500.721739191,0.800075448583865,0.025448341653242,0.0556109157834,0.191613626303593,0.0479000756659072,0.189417298409339,0.948609160497965,0.896515463155815,0.557557557557558
2.4972397584351,14503.8457220549,0.800079682978256,0.0254482297110487,0.0555976565988576,0.191641461094163,0.0479059422088281,0.189403230166446,0.948898992247433,0.896485303060489,0.558558558558559
5.12004866835447,14098.4072719718,0.79947370288731,0.0254652955514363,0.0573499968096461,0.187922850923951,0.0471230835786359,0.191275009877213,0.904075029185649,0.900251657300082,0.441441441441441
5.15139197795751,14094.5178235427,0.799467438529048,0.0254654721613118,0.0573669713049824,0.187886251980531,0.047115451577543,0.191293013075615,0.903576788783945,0.90028647675392,0.44044044044044
2.48160075951167,14506.9653650246,0.800083915357366,0.0254481200080513,0.0555842451129885,0.191669304145276,0.0479119849119409,0.189388416760793,0.949187594545411,0.896455298738012,0.55955955955956
5.18296562145324,14090.6156707976,0.799461211069904,0.0254656897294491,0.0573841968991005,0.187849206434114,0.047107783765452,0.19131118796027,0.903075707501317,0.900321073862752,0.439439439439439
2.46600347701163,14510.0893363783,0.800088305369771,0.0254480064678358,0.0555710298400059,0.191697125083882,0.047917804539802,0.189374551284805,0.949475840728529,0.896425090635265,0.560560560560561
5.21472363841566,14086.7066482564,0.79945489606152,0.0254658814244603,0.0574014038429186,0.187812254516402,0.0471000278216967,0.191329664795296,0.902572366145291,0.900355854826847,0.438438438438438
2.45047098073944,14513.2130131326,0.800092592163912,0.0254478983927558,0.0555577763556884,0.191724902537177,0.0479236841235018,0.189360422365654,0.949763037775814,0.896394872667722,0.561561561561562
5.24671287357374,14082.7851431184,0.799448542109762,0.0254660625419809,0.0574184899296728,0.187775316900398,0.0470923774869664,0.191347631614745,0.902066386192169,0.900390913250578,0.437437437437437
2.43504338803187,14516.3282469203,0.800096899547621,0.0254477992166225,0.0555445253750053,0.191752572392833,0.0479296244112978,0.18934605917925,0.950048662367109,0.896364723764187,0.562562562562563
2.41971957665328,14519.43513475,0.800101129959238,0.0254476902446766,0.0555313321837763,0.191780218171137,0.0479354786253781,0.189332018346916,0.950332615812951,0.896334669960818,0.563563563563564
5.27887817405776,14078.8580620187,0.799442053324329,0.0254662714151266,0.0574357846495515,0.187738052149908,0.0470846489684981,0.191365899989766,0.90155802048299,0.900425732422569,0.436436436436436
5.31126471210572,14074.9200262404,0.799435694864613,0.0254664699073128,0.0574531313942112,0.187700772243498,0.0470768489849793,0.191384522025969,0.901047221729379,0.900460687436427,0.435435435435435
2.40447705663524,14522.5381348037,0.800105307726795,0.0254475832271333,0.0555181478931877,0.19180777795966,0.0479413399401009,0.189317827676536,0.950615330003469,0.896304622103591,0.564564564564565
5.34392405078156,14070.9649725065,0.799429401023618,0.0254666645900118,0.0574705109452501,0.187663346612343,0.0470690407108952,0.191403032638885,0.900533267796479,0.900495816133303,0.434434434434434
2.38930269916468,14525.6398612831,0.80010945997337,0.0254474807540666,0.0555050097357617,0.191835328999822,0.0479471786337239,0.189303904420657,0.950897009651287,0.896274551328797,0.565565565565566
5.37667207922994,14067.015303434,0.799422830203094,0.0254668623523803,0.0574878451694958,0.187625900238734,0.0470612692624696,0.19142130213824,0.900018150820846,0.900530855296225,0.433433433433433
2.37419830431043,14528.7399011587,0.800113727467884,0.0254473969317559,0.0554919009116865,0.191862748351457,0.0479530819482995,0.189289769369909,0.951177792318964,0.896244398703769,0.566566566566567
5.4097072289199,14063.0472022758,0.799416398105543,0.0254670783908651,0.0575053673176014,0.187588208442255,0.0470534411510981,0.19144001812456,0.899499674320639,0.900565926386075,0.432432432432432
2.35920921420395,14531.8288431631,0.80011792170635,0.0254472960736718,0.0554787471166287,0.19189004632608,0.0479589690299072,0.189275177210543,0.951456637702483,0.896214401403878,0.567567567567568
2.34427548555107,14534.9189526919,0.800122095512989,0.0254471799808398,0.0554656072032196,0.191917541195622,0.0479647726324077,0.189261225501112,0.951734732751031,0.89618448477362,0.568568568568569
5.44294659597741,14059.0708264485,0.799410002324624,0.025467268005793,0.0575228079170262,0.187550530893067,0.047045590157274,0.191458448680132,0.898978983142569,0.900601198793487,0.431431431431431
5.47637374386413,14055.0882667339,0.799403363738217,0.0254674879351237,0.0575404215309242,0.18751262824005,0.0470377157084896,0.191477249637573,0.898455853985478,0.900636313711097,0.43043043043043
2.32943226366839,14538.0028999594,0.800126287793949,0.0254470709326824,0.0554525352052223,0.191944977111977,0.0479705566534331,0.189247528828549,0.952011435784556,0.896154587156862,0.56956956956957
5.51007281062222,14051.0896711113,0.799396919599006,0.0254677031233052,0.057558033298717,0.187474565314058,0.0470298590098899,0.191495743002242,0.897929619784978,0.900671594673792,0.429429429429429
2.3146706802294,14541.0824358061,0.800130469289852,0.0254469867090108,0.0554394829571901,0.191972125477767,0.0479764435582882,0.189233159427877,0.952286916290258,0.896124573298467,0.570570570570571
5.54394374326242,14047.0870706461,0.799390173410496,0.0254679276115782,0.0575758105728118,0.187436342634752,0.0470218820646267,0.191514732327399,0.897401254503945,0.900706745883928,0.428428428428428
2.30002252383862,14544.1508063877,0.800134520757569,0.0254468842711796,0.055426452171045,0.191999263408958,0.0479822458064758,0.189218991107018,0.952560463211129,0.896094737609088,0.571571571571572
5.57808661497666,14043.0687962584,0.799383803781245,0.0254680934456162,0.0575933557196305,0.187398455746154,0.047013910282932,0.191533671904686,0.896869967230083,0.900742493658919,0.427427427427427
2.28540321437229,14547.2256733371,0.800138815444845,0.0254467704697415,0.0554134405638152,0.192026573719846,0.0479879685101291,0.189205367494964,0.952833905813171,0.896064871502914,0.572572572572573
2.27086502517107,14550.2960273978,0.800142932146424,0.025446683509047,0.0554004612208461,0.192053663615149,0.0479937900454133,0.189191349882799,0.953105990971755,0.896034917868863,0.573573573573574
5.61242118733508,14039.0444615003,0.799377228095372,0.0254683108630374,0.05761110999995,0.187360077148556,0.0470059741919124,0.191552362189605,0.89633634733539,0.900777902980571,0.426426426426426
5.64698331572794,14035.0099997931,0.79937056876848,0.0254685203778863,0.0576288364922261,0.187321709839739,0.0469980543934202,0.191571048974998,0.895800121434123,0.900813492356789,0.425425425425425
2.25642072197654,14553.3590730905,0.800147065926189,0.0254465812537028,0.0553874208753963,0.1920808001302,0.0479996178534036,0.189177233218911,0.953376567583332,0.896005150940386,0.574574574574575
5.68182138357141,14030.9599581414,0.799363906767378,0.0254687485144631,0.0576467485899881,0.187282995357745,0.0469900670406113,0.191589878328905,0.895260570123303,0.900849016984045,0.424424424424424
2.24210380409251,14556.4075455154,0.800151115997253,0.0254464861346205,0.0553744814025852,0.192107672512193,0.0480054073720034,0.189163007093,0.953645028807557,0.895975420622812,0.575575575575576
